district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Centro,calle de Jesús del Valle,2,es,flat,true,1,false,Madrid,Malasaña-Universidad,false,680000.0,4823.0,104910995,flat,Madrid,3,141.0,good,769398.6464032421,low,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,3,true,Madrid,Nueva España,false,2600000.0,5350.0,104910999,duplex,Madrid,4,486.0,good,1658541.416,high,2024-09-17
Retiro,barrio Ibiza,2,es,flat,true,4,true,Madrid,Ibiza,false,1240000.0,10333.0,104916237,flat,Madrid,3,120.0,good,1033324.8743718592,high,2024-09-17
Centro,barrio Lavapiés-Embajadores,1,es,flat,true,4,false,Madrid,Lavapiés-Embajadores,false,310000.0,6889.0,104917166,penthouse,Madrid,1,45.0,good,769398.6464032421,low,2024-09-17
Hortaleza,calle de Dulce Chacón,1,es,flat,true,3,true,Madrid,Virgen del Cortijo - Manoteras,false,420000.0,6462.0,104917297,flat,Madrid,1,65.0,good,1239664.2406015038,low,2024-09-17
Urbanizaciones,barrio La Cabaña,7,es,chalet,,,,Pozuelo de Alarcón,La Cabaña,false,1800000.0,2731.0,104918512,chalet,Madrid,6,659.0,good,2186191.1764705884,low,2024-09-17
Fuencarral,barrio Peñagrande,4,es,chalet,,,,Madrid,Peñagrande,false,1845000.0,3501.0,104918566,chalet,Madrid,5,527.0,renew,1052016.2767857143,high,2024-09-17
Chamberí,calle de Feijóo,1,es,flat,true,0,true,Madrid,Trafalgar,false,325000.0,6633.0,104918764,flat,Madrid,1,49.0,good,1240040.1756756757,low,2024-09-17
Barajas,"calle San Severo, 6",2,es,flat,true,2,true,Madrid,Alameda de Osuna,true,412000.0,4905.0,104920196,flat,Madrid,2,84.0,newdevelopment,524778.3513513514,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,2,es,flat,true,5,true,Madrid,Recoletos,false,3070000.0,17056.0,104922948,flat,Madrid,3,180.0,good,1569158.038243626,high,2024-09-17
Fuencarral,calle del Cerro de Valdemartín,4,es,chalet,,,,Madrid,Mirasierra,false,1520000.0,5000.0,104924239,chalet,Madrid,5,304.0,renew,1052016.2767857143,high,2024-09-17
El Soto de la Moraleja,calle del Tomillo,4,es,flat,true,3,true,La Moraleja,,false,1570000.0,6461.0,104933089,penthouse,Madrid,4,243.0,good,1483132.3529411764,medium,2024-09-17
Moncloa,calle del Doctor Juan José López Ibor,1,es,flat,true,6,true,Madrid,Ciudad Universitaria,false,520000.0,5200.0,104933765,flat,Madrid,2,100.0,good,1540750.6917562725,low,2024-09-17
Hortaleza,avenida de los Madroños,5,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,1990000.0,5653.0,104935543,chalet,Madrid,6,352.0,good,1239664.2406015038,high,2024-09-17
,"calle San Blas, 12",1,es,flat,true,2,true,Humanes de Madrid,,false,101000.0,1772.0,104935972,flat,Madrid,2,57.0,renew,,medium,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1350000.0,10150.0,104938362,flat,Madrid,2,133.0,good,1569158.038243626,low,2024-09-17
Fuencarral,calle Leopoldo Alas Clarín,2,es,flat,true,6,true,Madrid,Peñagrande,false,620000.0,4429.0,104938489,flat,Madrid,2,140.0,good,1052016.2767857143,low,2024-09-17
Valleaguado - La Cañada,"calle de Paraguay, 10",2,es,flat,true,7,true,Coslada,,false,277000.0,2308.0,104939235,flat,Madrid,3,120.0,renew,230842.85714285713,high,2024-09-17
Barrio de Salamanca,calle de Brístol,2,es,flat,true,2,true,Madrid,Guindalera,false,890000.0,4064.0,104939424,flat,Madrid,4,219.0,good,1569158.038243626,low,2024-09-17
Zona Carretera del Plantío,calle la Tramontana s/n,3,es,chalet,,,,Majadahonda,,false,1210000.0,5307.0,104939656,chalet,Madrid,5,228.0,good,1160000.0,medium,2024-09-17
Zona Pueblo,calle del Calvario,2,es,flat,true,2,false,Pozuelo de Alarcón,Zona Pueblo,false,380000.0,2815.0,104940943,flat,Madrid,3,135.0,good,1355664.450980392,low,2024-09-17
Centro,calle de Simón Hernández,1,es,flat,true,3,false,Móstoles,,false,154900.0,1889.0,104941126,flat,Madrid,3,82.0,good,769398.6464032421,low,2024-09-17
Latina,calle de Ocaña,1,es,flat,true,0,false,Madrid,Aluche,false,192000.0,2400.0,104944033,flat,Madrid,3,80.0,good,292681.8390804598,low,2024-09-17
Centro,calle de las Nieves,2,es,flat,,0,false,Leganés,Casco Antiguo,false,285200.0,3278.0,104944626,flat,Madrid,4,87.0,good,769398.6464032421,low,2024-09-17
Vicálvaro,"Poligono UZP0204 Los Berrocales, 71",2,es,flat,true,1,true,Madrid,Los Berrocales,true,320500.0,3446.0,104948321,flat,Madrid,2,93.0,newdevelopment,376080.66346153844,low,2024-09-17
Rozas Centro,avenida Pocito de las Nieves,1,es,chalet,,,,Las Rozas de Madrid,El Caño- Maracaibo,false,483000.0,5682.0,104949510,chalet,Madrid,4,85.0,renew,405425.53125,high,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,5,es,flat,true,2,true,Madrid,Conde Orgaz-Piovera,false,2190000.0,6186.0,104949916,flat,Madrid,4,354.0,good,1239664.2406015038,high,2024-09-17
Usera,calle de Sebastián Gómez,1,es,flat,true,7,true,Madrid,Almendrales,false,239000.0,4979.0,104950906,penthouse,Madrid,1,48.0,good,260476.03773584907,medium,2024-09-17
Chamberí,barrio Almagro,3,es,flat,false,2,true,Madrid,Almagro,false,1495000.0,6102.0,104951046,flat,Madrid,4,245.0,renew,1240040.1756756757,high,2024-09-17
Centro,"calle de la Palma, 14",1,es,flat,false,2,false,Madrid,Malasaña-Universidad,false,388000.0,6361.0,104952974,flat,Madrid,1,61.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1350000.0,10150.0,104952998,flat,Madrid,2,133.0,good,1569158.038243626,low,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,4,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,1990000.0,5653.0,104955837,chalet,Madrid,6,352.0,good,1239664.2406015038,high,2024-09-17
Puente de Vallecas,de los Robles,2,es,flat,true,3,true,Madrid,San Diego,true,349000.0,5369.0,104956483,flat,Madrid,2,65.0,newdevelopment,213998.1403508772,high,2024-09-17
Barrio de Salamanca,calle del Jardín de San Federico,3,es,flat,true,2,true,Madrid,Goya,false,920000.0,6571.0,104958377,flat,Madrid,3,140.0,good,1569158.038243626,low,2024-09-17
Retiro,calle de Granada,1,es,flat,false,0,true,Madrid,Pacífico,false,275000.0,6111.0,104960464,flat,Madrid,1,45.0,good,1033324.8743718592,low,2024-09-17
Centro,barrio Chueca-Justicia,2,es,flat,true,3,true,Madrid,Chueca-Justicia,false,2350000.0,9792.0,104961454,flat,Madrid,3,240.0,good,769398.6464032421,high,2024-09-17
Centro,barrio Chueca-Justicia,4,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,7199.0,104962029,flat,Madrid,4,211.0,good,769398.6464032421,high,2024-09-17
Centro,calle de San Vicente Ferrer,1,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,420000.0,6087.0,104962330,flat,Madrid,2,69.0,good,769398.6464032421,low,2024-09-17
Centro,calle de la Palma,2,es,flat,true,4,false,Madrid,Malasaña-Universidad,false,775000.0,7381.0,104962533,flat,Madrid,3,105.0,good,769398.6464032421,medium,2024-09-17
Fuencarral,barrio Las Tablas,1,es,flat,true,3,true,Madrid,Las Tablas,false,419000.0,6983.0,104962698,flat,Madrid,1,60.0,good,1052016.2767857143,low,2024-09-17
Arganzuela,calle de Fray Luis de León,1,es,flat,false,2,true,Madrid,Palos de la Frontera,false,449000.0,6068.0,104966773,flat,Madrid,2,74.0,good,457697.83419689117,medium,2024-09-17
Fuencarral,calle de Fermín Caballero,2,es,flat,true,11,true,Madrid,La Paz,false,540000.0,4954.0,104971154,flat,Madrid,3,109.0,good,1052016.2767857143,low,2024-09-17
Centro,calle Imperial,2,es,flat,true,1,true,Madrid,Sol,false,1250000.0,5580.0,104972130,flat,Madrid,3,224.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,barrio Castellana,2,es,flat,true,3,true,Madrid,Castellana,false,1600000.0,11034.0,104975057,flat,Madrid,4,145.0,good,1569158.038243626,medium,2024-09-17
Norte - Universidad,avenida del Alcalde de Móstoles,3,es,flat,true,7,true,Móstoles,,false,519900.0,3561.0,104976612,penthouse,Madrid,4,146.0,good,355984.5238095238,high,2024-09-17
Carabanchel,calle Casimiro Escudero,1,es,flat,true,3,false,Madrid,Vista Alegre,false,205000.0,2563.0,104976661,flat,Madrid,3,80.0,good,277698.3312883436,low,2024-09-17
Moratalaz,calle de la Hacienda de Pavones,1,es,flat,true,4,false,Madrid,Fontarrón,false,198000.0,2605.0,104977079,flat,Madrid,2,76.0,good,271022.0,low,2024-09-17
Centro,"calle Polvoranca, 14",2,es,flat,true,4,true,Alcorcón,Casco Antiguo,true,282000.0,3398.0,104977584,flat,Madrid,2,83.0,newdevelopment,769398.6464032421,low,2024-09-17
Centro,plaza del Dos de Mayo,1,es,flat,false,4,true,Madrid,Malasaña-Universidad,false,384900.0,5745.0,104978111,flat,Madrid,2,67.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Máiquez,2,es,flat,true,2,true,Madrid,Goya,false,735000.0,7350.0,104979277,flat,Madrid,3,100.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Nueva España,2,es,flat,true,0,true,Madrid,Nueva España,false,1650000.0,9116.0,104980071,flat,Madrid,2,181.0,good,1658541.416,medium,2024-09-17
El Soto de la Moraleja,calle de la Hiedra,4,es,flat,true,3,true,La Moraleja,,false,1690000.0,5452.0,104981670,duplex,Madrid,7,310.0,good,1483132.3529411764,high,2024-09-17
Centro,barrio Huertas-Cortes,2,es,flat,true,2,true,Madrid,Huertas-Cortes,false,1040000.0,6797.0,104983919,flat,Madrid,3,153.0,renew,769398.6464032421,high,2024-09-17
Chamartín,calle de Santolinas,3,es,chalet,,,,Madrid,Bernabéu-Hispanoamérica,false,1050000.0,6563.0,104984510,chalet,Madrid,3,160.0,good,1658541.416,low,2024-09-17
Retiro,calle de Narváez,2,es,flat,true,7,true,Madrid,Ibiza,false,1149000.0,7318.0,104985437,flat,Madrid,3,157.0,renew,1033324.8743718592,high,2024-09-17
Barrio de Salamanca,calle del General Oráa,2,es,flat,true,3,true,Madrid,Castellana,false,1150000.0,9350.0,104988386,flat,Madrid,3,123.0,good,1569158.038243626,low,2024-09-17
Villa de Vallecas,"calle Montes de Barbanza, 19",1,es,flat,true,4,true,Madrid,Casco Histórico de Vallecas,true,234000.0,5850.0,104989198,penthouse,Madrid,1,40.0,newdevelopment,309949.953125,low,2024-09-17
Bonanza,Bonanza,7,es,chalet,,,,Boadilla del Monte,,false,1190000.0,2088.0,104990332,chalet,Madrid,7,570.0,good,1183777.7777777778,medium,2024-09-17
Fuencarral,barrio Mirasierra,4,es,chalet,,,,Madrid,Mirasierra,false,1475000.0,4917.0,104990947,chalet,Madrid,8,300.0,good,1052016.2767857143,high,2024-09-17
Centro,calle del Calvario,2,es,flat,true,1,false,Madrid,Lavapiés-Embajadores,false,850000.0,5449.0,104993869,flat,Madrid,1,156.0,good,769398.6464032421,high,2024-09-17
Castillo - Campodón,calle Pedraza,6,es,chalet,,,,Villaviciosa de Odón,,false,825000.0,1988.0,104994485,chalet,Madrid,7,415.0,good,885019.2307692308,medium,2024-09-17
Retiro,calle del Doctor Castelo,3,es,flat,true,6,true,Madrid,Ibiza,false,2500000.0,10000.0,104996193,penthouse,Madrid,3,250.0,good,1033324.8743718592,high,2024-09-17
Retiro,calle del Doctor Castelo,3,es,flat,true,6,true,Madrid,Ibiza,false,2500000.0,10000.0,104999504,penthouse,Madrid,3,250.0,good,1033324.8743718592,high,2024-09-17
Barrio de Salamanca,calle de las Mártires Concepcionistas,2,es,flat,false,2,true,Madrid,Lista,false,550000.0,6548.0,104999599,flat,Madrid,2,84.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,1,es,flat,true,4,true,Madrid,Lista,false,1080000.0,11134.0,105001689,flat,Madrid,2,97.0,good,1569158.038243626,low,2024-09-17
Arganzuela,"paseo de las Delicias, 42",2,es,flat,true,7,true,Madrid,Palos de la Frontera,true,1521000.0,8691.0,105005511,penthouse,Madrid,3,175.0,newdevelopment,457697.83419689117,high,2024-09-17
El Soto de la Moraleja,El Soto de la Moraleja,3,es,flat,true,0,true,La Moraleja,,false,1600000.0,5714.0,105006415,flat,Madrid,4,280.0,good,1483132.3529411764,medium,2024-09-17
Villaverde,"calle de Martinez Oviol, 70",1,es,flat,true,0,false,Madrid,Los Rosales,false,145000.0,1611.0,105007653,flat,Madrid,2,90.0,good,198885.3076923077,low,2024-09-17
Barrio de Salamanca,"calle de Claudio Coello, 126",4,es,flat,true,0,true,Madrid,Castellana,false,1419000.0,9523.0,105007885,flat,Madrid,3,149.0,good,1569158.038243626,medium,2024-09-17
Barrio de Salamanca,calle de Francisca Moreno,3,es,flat,true,3,true,Madrid,Goya,false,1700000.0,7727.0,105008421,flat,Madrid,4,220.0,renew,1569158.038243626,medium,2024-09-17
El Soto de la Moraleja,calle de la Azalea,4,es,flat,true,2,true,La Moraleja,,false,1490000.0,6208.0,105009625,flat,Madrid,5,240.0,good,1483132.3529411764,medium,2024-09-17
Centro,calle de la Montera,4,es,flat,true,5,true,Madrid,Sol,false,1189000.0,7250.0,105010132,flat,Madrid,4,164.0,good,769398.6464032421,high,2024-09-17
Centro,calle del Pez,1,es,flat,true,5,true,Madrid,Malasaña-Universidad,false,415000.0,11216.0,105013413,penthouse,Madrid,1,37.0,good,769398.6464032421,low,2024-09-17
Fuencarral,barrio Peñagrande,5,es,flat,true,0,true,Madrid,Peñagrande,false,1990000.0,8292.0,105014486,duplex,Madrid,5,240.0,good,1052016.2767857143,high,2024-09-17
Carabanchel,"calle del General Ricardos, 21",1,es,flat,false,1,true,Madrid,Opañel,false,255000.0,3188.0,105015888,flat,Madrid,2,80.0,good,277698.3312883436,medium,2024-09-17
Rivas Urbanizaciones,calle Santander,3,es,chalet,,,,Rivas-Vaciamadrid,,false,650000.0,2915.0,105017311,chalet,Madrid,4,223.0,good,721150.64,medium,2024-09-17
Tetuán,calle de Bravo Murillo,2,es,flat,true,6,true,Madrid,Berruguete,false,580000.0,5472.0,105017931,flat,Madrid,3,106.0,good,568637.182572614,medium,2024-09-17
Centro,via Gran,2,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1310000.0,11102.0,105018173,flat,Madrid,2,118.0,good,769398.6464032421,high,2024-09-17
Usera,barrio Almendrales,2,es,flat,true,0,true,Madrid,Almendrales,false,400000.0,3883.0,105018891,flat,Madrid,2,103.0,good,260476.03773584907,high,2024-09-17
Barrio de Salamanca,calle de Rafaela Bonilla,2,es,flat,true,3,true,Madrid,Guindalera,false,475000.0,5588.0,105020337,flat,Madrid,2,85.0,good,1569158.038243626,low,2024-09-17
Fuencarral,"calle de La Bañeza, 13",1,es,flat,true,9,true,Madrid,Pilar,false,254000.0,4233.0,105021011,flat,Madrid,2,60.0,good,1052016.2767857143,low,2024-09-17
Alcobendas Centro,Alcobendas Centro,2,es,flat,true,2,true,Alcobendas,,false,279000.0,2214.0,105021081,flat,Madrid,4,126.0,renew,259588.23529411765,medium,2024-09-17
San Blas,calle de Alcalá,1,es,flat,true,4,true,Madrid,Salvador,false,299900.0,5998.0,105021942,flat,Madrid,1,50.0,renew,493332.02898550726,low,2024-09-17
Chamberí,calle de Cristóbal Bordiú,1,es,flat,false,0,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,259900.0,8122.0,105022105,flat,Madrid,1,32.0,good,1240040.1756756757,low,2024-09-17
Centro,calle de Noblejas,2,es,flat,true,2,true,Madrid,Palacio,false,1595000.0,9726.0,105022980,flat,Madrid,3,164.0,good,769398.6464032421,high,2024-09-17
Chamberí,calle del General Álvarez de Castro,2,es,flat,true,1,true,Madrid,Trafalgar,false,882000.0,7350.0,105023805,flat,Madrid,3,120.0,good,1240040.1756756757,low,2024-09-17
Centro,calle Almendro,3,es,chalet,,,,Villaviciosa de Odón,,false,465000.0,3577.0,105027577,chalet,Madrid,3,130.0,renew,769398.6464032421,low,2024-09-17
Encinar de los Reyes,DAMASO ALONSO,2,es,chalet,,,,La Moraleja,,false,2150000.0,4977.0,105028299,chalet,Madrid,4,432.0,good,1413482.142857143,high,2024-09-17
Miramadrid,Miramadrid,3,es,chalet,,,,Paracuellos de Jarama,,false,860000.0,3598.0,105031168,chalet,Madrid,5,239.0,good,707592.3076923077,high,2024-09-17
Rivas Urbanizaciones,calle la Partija,3,es,chalet,,,,Rivas-Vaciamadrid,,false,690000.0,2170.0,105031347,chalet,Madrid,5,318.0,good,721150.64,medium,2024-09-17
Ciudad Lineal,plaza pueblo nuevo,1,es,flat,true,0,false,Madrid,Pueblo Nuevo,false,210000.0,3684.0,105032784,flat,Madrid,1,57.0,good,584258.3493449781,low,2024-09-17
Centro,calle de Barceló,5,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,7199.0,105033128,flat,Madrid,4,211.0,good,769398.6464032421,high,2024-09-17
Chamberí,barrio Arapiles,3,es,flat,true,1,true,Madrid,Arapiles,false,859000.0,5113.0,105033351,flat,Madrid,5,168.0,good,1240040.1756756757,low,2024-09-17
Centro,calle del León,3,es,flat,false,0,true,Madrid,Huertas-Cortes,false,675000.0,3629.0,105034977,flat,Madrid,3,186.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Noblejas,3,es,flat,true,2,true,Madrid,Palacio,false,1595000.0,9726.0,105036254,flat,Madrid,3,164.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,"calle del General Pardiñas, 26",2,es,flat,true,6,true,Madrid,Goya,false,1090000.0,10900.0,105036875,penthouse,Madrid,2,100.0,good,1569158.038243626,low,2024-09-17
Villa de Vallecas,calle de Bernardino de Pantorba,2,es,flat,true,2,true,Madrid,Ensanche de Vallecas - La Gavia,false,359000.0,3663.0,105036902,flat,Madrid,3,98.0,good,309949.953125,high,2024-09-17
Hortaleza,"calle de Mesena, 82",2,es,flat,,1,true,Madrid,Pinar del Rey,true,860000.0,6825.0,105040999,flat,Madrid,2,126.0,newdevelopment,1239664.2406015038,low,2024-09-17
Fuencarral,calle de Fermín Caballero,2,es,flat,true,4,true,Madrid,Peñagrande,false,540000.0,4576.0,105041346,flat,Madrid,3,118.0,good,1052016.2767857143,low,2024-09-17
Centro,Corredera Baja de San Pablo,3,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,889000.0,7598.0,105043696,flat,Madrid,3,117.0,good,769398.6464032421,high,2024-09-17
Tetuán,"calle de Juan Pantoja, 6",2,es,flat,true,4,true,Madrid,Bellas Vistas,false,529000.0,4408.0,105045354,penthouse,Madrid,4,120.0,renew,568637.182572614,medium,2024-09-17
Perales del Rio,Perales del Rio,3,es,chalet,,,,Getafe,,false,340000.0,2267.0,105045649,chalet,Madrid,6,150.0,good,409580.0,low,2024-09-17
Zona Carretera del Plantío,avenida Claveles,4,es,flat,true,3,true,Majadahonda,,false,760000.0,3077.0,105045938,flat,Madrid,6,247.0,good,1160000.0,low,2024-09-17
Los Molinos,calle Amadis de Gaula s/n,3,es,chalet,,,,Getafe,,true,598000.0,2917.0,105046150,chalet,Madrid,3,205.0,newdevelopment,529807.6923076923,high,2024-09-17
Los Molinos,calle Amadis de Gaula s/n,3,es,chalet,,,,Getafe,,true,600000.0,2927.0,105046151,chalet,Madrid,3,205.0,newdevelopment,529807.6923076923,high,2024-09-17
Barrio de Salamanca,calle del General Pardiñas,2,es,flat,true,1,true,Madrid,Goya,false,990000.0,10532.0,105047236,flat,Madrid,2,94.0,good,1569158.038243626,low,2024-09-17
Los Molinos,calle Amadis de Gaula s/n,3,es,chalet,,,,Getafe,,true,599500.0,2924.0,105048778,chalet,Madrid,4,205.0,newdevelopment,529807.6923076923,high,2024-09-17
Zona Pueblo,calle Isla de Alborán,5,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,1750000.0,4289.0,105048900,chalet,Madrid,5,408.0,good,1355664.450980392,high,2024-09-17
Prado de Santo Domingo,calle los Arces,3,es,flat,true,6,true,Alcorcón,Prado de Santo Domingo,false,300000.0,2885.0,105049070,duplex,Madrid,2,104.0,good,452250.0,low,2024-09-17
Chamartín,calle de Serrano,3,es,flat,true,0,true,Madrid,Bernabéu-Hispanoamérica,false,980000.0,3952.0,105049564,flat,Madrid,5,248.0,renew,1658541.416,low,2024-09-17
Vicálvaro,calle del Erial de la Abuela,3,es,chalet,,,,Madrid,El Cañaveral,false,700000.0,2991.0,105050467,chalet,Madrid,3,234.0,good,376080.66346153844,high,2024-09-17
Tetuán,barrio Cuatro Caminos,1,es,flat,true,4,false,Madrid,Cuatro Caminos,false,415000.0,5845.0,105054737,penthouse,Madrid,1,71.0,good,568637.182572614,low,2024-09-17
Barrio de Salamanca,calle de Ayala,2,es,flat,true,1,true,Madrid,Goya,false,1235000.0,9880.0,105054930,flat,Madrid,3,125.0,good,1569158.038243626,low,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,6,es,chalet,,,,La Moraleja,,false,5250000.0,6034.0,105055118,chalet,Madrid,7,870.0,good,3082447.8260869565,high,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,2,true,Madrid,Nueva España,false,1580000.0,5524.0,105056178,flat,Madrid,5,286.0,good,1658541.416,medium,2024-09-17
Carabanchel,calle Condes de Barcelona,2,es,flat,true,3,true,Madrid,Comillas,false,299000.0,3322.0,105056563,flat,Madrid,3,90.0,good,277698.3312883436,medium,2024-09-17
Centro,calle de Velarde,3,es,flat,true,1,false,Madrid,Malasaña-Universidad,false,859000.0,7954.0,105057875,flat,Madrid,3,108.0,good,769398.6464032421,high,2024-09-17
Rivas Centro,calle Mortadelo y Filemón,3,es,chalet,,,,Rivas-Vaciamadrid,,false,540000.0,2660.0,105058027,chalet,Madrid,5,203.0,good,504800.0,medium,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,1,es,flat,true,7,true,Madrid,Castellana,false,470000.0,13056.0,105060229,studio,Madrid,0,36.0,good,1569158.038243626,low,2024-09-17
La Alhóndiga,"Batres, 8",2,es,flat,true,0,true,Getafe,,true,239200.0,2990.0,105060666,flat,Madrid,2,80.0,newdevelopment,275022.22222222225,low,2024-09-17
La Alhóndiga,"Batres, 8",2,es,flat,true,1,true,Getafe,,true,299000.0,3181.0,105060669,flat,Madrid,2,94.0,newdevelopment,275022.22222222225,medium,2024-09-17
La Alhóndiga,"Batres, 8",1,es,flat,true,0,true,Getafe,,true,225000.0,3516.0,105060715,flat,Madrid,1,64.0,newdevelopment,275022.22222222225,low,2024-09-17
