district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Ensanche,"calle del Pintor Ribera, 14",2,es,flat,true,0,true,Alcobendas,,false,380000.0,3654.0,101582735,flat,Madrid,3,104.0,good,299000.0,high,2024-09-17
La Moraleja urbanización,camino de la Fuente s/n,7,es,chalet,,,,La Moraleja,,false,3800000.0,4148.0,101593158,chalet,Madrid,6,916.0,renew,3082447.8260869565,high,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,3,es,flat,true,1,true,Madrid,Conde Orgaz-Piovera,false,1300000.0,7263.0,101603533,flat,Madrid,3,179.0,good,1239664.2406015038,medium,2024-09-17
Moncloa,calle de Melchor Rodríguez,4,es,chalet,,,,Madrid,Aravaca,false,1190000.0,5152.0,101605287,chalet,Madrid,5,231.0,good,1540750.6917562725,low,2024-09-17
Chamartín,"calle de Sta Hortensia, 58",2,es,flat,true,0,true,Madrid,Prosperidad,true,647000.0,6047.0,101606939,flat,Madrid,3,107.0,newdevelopment,1658541.416,low,2024-09-17
Barrio de Salamanca,barrio Lista,2,es,flat,true,1,true,Madrid,Lista,false,950000.0,7308.0,101610312,flat,Madrid,3,130.0,good,1569158.038243626,low,2024-09-17
Zona Pueblo,"calle Isla de Creta, 21",5,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,true,1895000.0,4093.0,101638477,chalet,Madrid,6,463.0,newdevelopment,1355664.450980392,high,2024-09-17
Centro,Carrera de San Jerónimo,2,es,flat,true,4,true,Madrid,Sol,false,789000.0,9393.0,101640536,flat,Madrid,2,84.0,good,769398.6464032421,medium,2024-09-17
Zona Pueblo,"calle Isla de Creta, 19",5,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,true,1895000.0,3899.0,101649363,chalet,Madrid,6,486.0,newdevelopment,1355664.450980392,high,2024-09-17
Universidad,calle Cataluña,1,es,flat,true,4,false,Getafe,,false,140000.0,2154.0,101651630,flat,Madrid,3,65.0,good,222000.0,low,2024-09-17
Puente de Vallecas,calle de Alfredo Castro Camba,3,es,flat,true,0,false,Madrid,San Diego,false,195000.0,1393.0,101654615,flat,Madrid,3,140.0,good,213998.1403508772,medium,2024-09-17
Barajas,"calle San Severo, 6",2,es,flat,true,1,true,Madrid,Alameda de Osuna,true,407000.0,5088.0,101666267,flat,Madrid,2,80.0,newdevelopment,524778.3513513514,low,2024-09-17
Chamberí,"San Bernardo, 126",3,es,flat,true,7,true,Madrid,Trafalgar,true,2380000.0,13837.0,101675288,penthouse,Madrid,2,172.0,,1240040.1756756757,high,2024-09-17
Fuencarral,calle Ramón Pulido s/n,2,es,flat,true,,true,Madrid,Peñagrande,true,819000.0,7654.0,101677483,penthouse,Madrid,2,107.0,newdevelopment,1052016.2767857143,low,2024-09-17
Chamartín,calle de Cochabamba,3,es,flat,true,1,true,Madrid,Bernabéu-Hispanoamérica,false,779000.0,5686.0,101680944,flat,Madrid,3,137.0,renew,1658541.416,low,2024-09-17
Retiro,calle del Comercio,1,es,flat,true,2,true,Madrid,Pacífico,false,340000.0,4789.0,101689016,flat,Madrid,1,71.0,good,1033324.8743718592,low,2024-09-17
Centro,barrio Palacio,3,es,flat,true,2,true,Madrid,Palacio,false,870000.0,5613.0,101691069,duplex,Madrid,2,155.0,good,769398.6464032421,high,2024-09-17
Centro,calle de Alfonso VI,3,es,flat,true,3,true,Madrid,Palacio,false,790000.0,5766.0,101704635,flat,Madrid,4,137.0,good,769398.6464032421,medium,2024-09-17
Moncloa,calle Araiz,3,es,chalet,,,,Madrid,Aravaca,false,1250000.0,8333.0,101733675,chalet,Madrid,3,150.0,good,1540750.6917562725,low,2024-09-17
Barrio de Salamanca,"plaza Marqués de Salamanca, 11",5,es,flat,true,6,true,Madrid,Lista,true,1.309E7,30161.0,101733694,duplex,Madrid,5,434.0,newdevelopment,1569158.038243626,high,2024-09-17
Ciudad Lineal,calle de Aristóteles,2,es,flat,true,7,true,Madrid,San Pascual,false,298000.0,3010.0,101749043,flat,Madrid,3,99.0,good,584258.3493449781,low,2024-09-17
Centro,"calle de Santa Cruz de Marcenado, 2",3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1600000.0,6531.0,101751140,flat,Madrid,5,245.0,renew,769398.6464032421,high,2024-09-17
Centro,calle de Atocha,2,es,flat,true,1,true,Madrid,Huertas-Cortes,false,839000.0,7915.0,101763061,flat,Madrid,2,106.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,barrio Goya,4,es,flat,true,6,true,Madrid,Goya,false,4800000.0,12000.0,101765607,flat,Madrid,3,400.0,good,1569158.038243626,high,2024-09-17
Vicálvaro,"Autovía del Este, 30",2,es,flat,true,8,true,Madrid,Los Berrocales,true,545000.0,3658.0,101765613,penthouse,Madrid,3,149.0,newdevelopment,376080.66346153844,high,2024-09-17
La Moraleja urbanización,camino de la Fuente,11,es,chalet,,,,La Moraleja,,false,3700000.0,3086.0,101771722,chalet,Madrid,10,1199.0,good,3082447.8260869565,high,2024-09-17
Vicálvaro,avenida Real,3,es,flat,true,0,false,Madrid,Casco Histórico de Vicálvaro,false,335000.0,2792.0,101773285,flat,Madrid,3,120.0,good,376080.66346153844,low,2024-09-17
Centro,calle de Santa Cruz de Marcenado,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1600000.0,6504.0,101781905,flat,Madrid,5,246.0,renew,769398.6464032421,high,2024-09-17
,"calle Saiz Romillo, 1",3,es,flat,true,2,true,Velilla de San Antonio,,true,268000.0,2481.0,101784432,duplex,Madrid,2,108.0,newdevelopment,,medium,2024-09-17
,"calle Saiz Romillo, 1",2,es,flat,true,0,true,Velilla de San Antonio,,true,225900.0,3053.0,101784456,flat,Madrid,2,74.0,newdevelopment,,medium,2024-09-17
Centro,Carrera de San Jerónimo,2,es,flat,true,4,false,Madrid,Sol,false,789000.0,7812.0,101788051,flat,Madrid,2,101.0,good,769398.6464032421,medium,2024-09-17
Centro,barrio Sol,7,es,flat,true,2,true,Madrid,Sol,false,1480000.0,4146.0,101812077,flat,Madrid,9,357.0,good,769398.6464032421,high,2024-09-17
Ciudad Lineal,VIRGEN DE LA FUENCISLA,1,es,flat,true,1,true,Madrid,Concepción,false,157600.0,1732.0,101813292,flat,Madrid,3,91.0,good,584258.3493449781,low,2024-09-17
Vicálvaro,calle San Ciriaco,2,es,flat,true,0,false,Madrid,Casco Histórico de Vicálvaro,false,237000.0,1975.0,101814932,flat,Madrid,3,120.0,good,376080.66346153844,low,2024-09-17
San Blas,"calle Zamenhof , 22",2,es,flat,true,,true,Madrid,Salvador,true,941000.0,9225.0,101818082,penthouse,Madrid,3,102.0,newdevelopment,493332.02898550726,high,2024-09-17
,"calle Saiz Romillo, 1",1,es,flat,true,2,true,Velilla de San Antonio,,true,202900.0,5636.0,101823974,flat,Madrid,1,36.0,newdevelopment,,medium,2024-09-17
,"calle Saiz Romillo, 1",2,es,flat,false,1,true,Velilla de San Antonio,,true,235900.0,2986.0,101824000,flat,Madrid,2,79.0,newdevelopment,,medium,2024-09-17
,"calle Saiz Romillo, 1",3,es,flat,true,2,true,Velilla de San Antonio,,true,385900.0,3415.0,101824001,duplex,Madrid,3,113.0,newdevelopment,,medium,2024-09-17
Barrio de Salamanca,calle de Jorge Juan s/n,4,es,flat,true,1,true,Madrid,Recoletos,false,1300000.0,10744.0,101827298,flat,Madrid,3,121.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de Serrano,5,es,flat,false,1,true,Madrid,Castellana,false,1275000.0,10200.0,101836608,flat,Madrid,3,125.0,good,1569158.038243626,low,2024-09-17
Chamberí,calle de Rafael Calvo,2,es,flat,false,1,true,Madrid,Almagro,false,1327000.0,9089.0,101846195,flat,Madrid,3,146.0,good,1240040.1756756757,medium,2024-09-17
Barrio de Salamanca,calle de Diego de León,2,es,flat,true,6,true,Madrid,Lista,false,849000.0,10229.0,101847875,flat,Madrid,2,83.0,good,1569158.038243626,low,2024-09-17
Centro,calle de las Navas de Tolosa,5,es,flat,true,1,true,Madrid,Sol,false,1290000.0,7167.0,101852482,flat,Madrid,4,180.0,good,769398.6464032421,high,2024-09-17
Casco Urbano,Casco Urbano,4,es,chalet,,,,Paracuellos de Jarama,,false,575000.0,2273.0,101876795,chalet,Madrid,5,253.0,renew,341142.85714285716,high,2024-09-17
Moncloa,barrio Aravaca,5,es,chalet,,,,Madrid,Aravaca,false,1990000.0,4298.0,101878008,chalet,Madrid,4,463.0,good,1540750.6917562725,high,2024-09-17
Retiro,calle de Juan de Urbieta,3,es,flat,true,0,true,Madrid,Pacífico,false,465000.0,3000.0,101890203,flat,Madrid,3,155.0,good,1033324.8743718592,low,2024-09-17
Centro,barrio Malasaña-Universidad,1,es,flat,true,5,true,Madrid,Malasaña-Universidad,false,395000.0,8061.0,101909471,flat,Madrid,2,49.0,good,769398.6464032421,low,2024-09-17
Puente de Vallecas,calle Julián del Cerro,1,es,flat,,3,true,Madrid,Numancia,true,208000.0,4727.0,101931694,flat,Madrid,1,44.0,,213998.1403508772,medium,2024-09-17
Puente de Vallecas,calle Julián del Cerro,2,es,flat,,3,true,Madrid,Numancia,true,285000.0,4453.0,101931697,flat,Madrid,2,64.0,,213998.1403508772,high,2024-09-17
Puente de Vallecas,calle Santa Julia,1,es,flat,,3,true,Madrid,San Diego,true,199000.0,3262.0,101931729,flat,Madrid,1,61.0,newdevelopment,213998.1403508772,medium,2024-09-17
Montserrat - Parque Empresarial,Rosa Pardo,2,es,flat,true,2,true,San Fernando de Henares,,false,297850.0,2383.0,101948456,flat,Madrid,3,125.0,good,278650.0,medium,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,1,false,Madrid,Goya,false,1275000.0,8500.0,101948925,flat,Madrid,3,150.0,good,1569158.038243626,low,2024-09-17
Centro,plaza del Conde de Miranda,1,es,flat,true,4,true,Madrid,Palacio,false,670000.0,6442.0,101950900,flat,Madrid,1,104.0,renew,769398.6464032421,low,2024-09-17
San Blas,avenida Séptima,2,es,flat,true,1,true,Madrid,Rejas,false,340000.0,3148.0,101954793,flat,Madrid,3,108.0,good,493332.02898550726,low,2024-09-17
Moncloa,ZUMARRAGA,5,es,chalet,,,,Madrid,El Plantío,false,2800000.0,3590.0,101956879,chalet,Madrid,5,780.0,renew,1540750.6917562725,high,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,5,es,flat,true,2,true,Madrid,Castellana,false,7900000.0,16702.0,101980713,flat,Madrid,4,473.0,good,1569158.038243626,high,2024-09-17
Centro,calle de la Magdalena,2,es,flat,true,0,false,Madrid,Lavapiés-Embajadores,false,675000.0,2576.0,101981389,flat,Madrid,2,262.0,good,769398.6464032421,low,2024-09-17
Arganzuela,calle de Manzanares,2,es,flat,true,1,true,Madrid,Imperial,false,599000.0,4680.0,101982110,flat,Madrid,3,128.0,renew,457697.83419689117,high,2024-09-17
Arganzuela,calle de Manzanares,2,es,flat,true,1,true,Madrid,Imperial,false,599000.0,4680.0,101990288,flat,Madrid,3,128.0,renew,457697.83419689117,high,2024-09-17
Barrio de Salamanca,barrio Lista,2,es,flat,true,6,true,Madrid,Lista,false,849000.0,10229.0,101998116,flat,Madrid,2,83.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,4,es,chalet,,,,Madrid,Bernabéu-Hispanoamérica,false,3000000.0,11152.0,102002635,chalet,Madrid,4,269.0,good,1658541.416,high,2024-09-17
Fuencarral,calle de Joaquín Jorge Alarcón,2,es,chalet,,,,Madrid,Peñagrande,false,595000.0,7727.0,102019052,chalet,Madrid,3,77.0,renew,1052016.2767857143,low,2024-09-17
Tetuán,calle de las Margaritas,1,es,flat,true,0,true,Madrid,Berruguete,false,275000.0,3438.0,102028874,flat,Madrid,1,80.0,good,568637.182572614,low,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,3,true,Madrid,Goya,false,1700000.0,7727.0,102032315,flat,Madrid,4,220.0,renew,1569158.038243626,medium,2024-09-17
Puente de Vallecas,de los Robles,1,es,flat,true,3,true,Madrid,San Diego,true,449000.0,8804.0,102046913,penthouse,Madrid,2,51.0,newdevelopment,213998.1403508772,high,2024-09-17
Moncloa,barrio Ciudad Universitaria,2,es,flat,true,3,true,Madrid,Ciudad Universitaria,false,770000.0,3909.0,102049254,flat,Madrid,4,197.0,good,1540750.6917562725,low,2024-09-17
Chamartín,calle del Corazón de María,2,es,flat,true,6,true,Madrid,Prosperidad,false,849999.0,4570.0,102049879,flat,Madrid,4,186.0,renew,1658541.416,low,2024-09-17
Barrio de Salamanca,calle de Diego de León,2,es,flat,true,6,true,Madrid,Castellana,false,879000.0,10103.0,102056907,flat,Madrid,2,87.0,good,1569158.038243626,low,2024-09-17
Moncloa,"calle Arquitecto Sánchez Arcas , 5",1,es,flat,true,1,false,Madrid,Ciudad Universitaria,true,343700.0,6610.0,102061272,flat,Madrid,1,52.0,newdevelopment,1540750.6917562725,low,2024-09-17
Arganzuela,calle de Segovia,1,es,flat,false,7,true,Madrid,Imperial,false,375000.0,5952.0,102065571,flat,Madrid,1,63.0,renew,457697.83419689117,low,2024-09-17
Moncloa,"Horche, 3",7,es,chalet,,,,Madrid,Aravaca,true,3650000.0,4841.0,102070752,chalet,Madrid,5,754.0,newdevelopment,1540750.6917562725,high,2024-09-17
Barrio de Salamanca,"calle del Príncipe de Vergara, 62",5,es,flat,true,3,true,Madrid,Lista,false,3900000.0,15538.0,102087866,flat,Madrid,4,251.0,good,1569158.038243626,high,2024-09-17
Centro - Ayuntamiento,calle de Pérez Escrich,1,es,flat,true,3,false,Pinto,,false,158000.0,1795.0,102092964,flat,Madrid,3,88.0,good,203262.5,low,2024-09-17
Retiro,calle de la Academia,2,es,flat,true,2,true,Madrid,Jerónimos,false,1200000.0,9677.0,102093483,flat,Madrid,2,124.0,good,1033324.8743718592,high,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,1,es,flat,true,3,true,Madrid,Conde Orgaz-Piovera,false,510000.0,7286.0,102100784,flat,Madrid,1,70.0,good,1239664.2406015038,low,2024-09-17
Centro,calle de la Cava Baja,1,es,flat,true,3,true,Madrid,Palacio,false,435000.0,10875.0,102101515,flat,Madrid,1,40.0,good,769398.6464032421,low,2024-09-17
Centro,calle de la Cava Baja,1,es,flat,true,3,true,Madrid,Palacio,false,435000.0,10875.0,102108438,flat,Madrid,1,40.0,good,769398.6464032421,low,2024-09-17
Chamartín,calle de Alustante,1,es,flat,true,7,true,Madrid,Prosperidad,false,1340000.0,8375.0,102116112,penthouse,Madrid,3,160.0,good,1658541.416,low,2024-09-17
Centro,Carrera de San Jerónimo,2,es,flat,true,2,true,Madrid,Sol,false,859000.0,9761.0,102130201,flat,Madrid,2,88.0,good,769398.6464032421,high,2024-09-17
Castillo - Campodón,cortijo,3,es,chalet,,,,Villaviciosa de Odón,,false,535000.0,2675.0,102135770,chalet,Madrid,3,200.0,good,885019.2307692308,low,2024-09-17
Centro,Carrera de San Jerónimo,2,es,flat,true,2,true,Madrid,Sol,false,859000.0,8134.0,102138810,flat,Madrid,2,105.6,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,barrio Castellana,2,es,flat,false,6,true,Madrid,Castellana,false,879000.0,10103.0,102140259,flat,Madrid,2,87.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,2,es,flat,true,1,true,Madrid,Bernabéu-Hispanoamérica,false,950000.0,6884.0,102161143,flat,Madrid,2,138.0,good,1658541.416,low,2024-09-17
Ciudad Lineal,"calle de Florencio García, 6",1,es,flat,true,0,false,Madrid,Quintana,false,185000.0,2467.0,102166983,flat,Madrid,1,75.0,good,584258.3493449781,low,2024-09-17
Barrio de Salamanca,calle de Maldonado,2,es,flat,true,1,true,Madrid,Castellana,false,2550000.0,5000.0,102172047,flat,Madrid,5,510.0,good,1569158.038243626,high,2024-09-17
San Isidro,calle Toledo s/n,2,es,flat,true,4,true,Getafe,,true,413631.0,3566.0,102184297,flat,Madrid,3,116.0,newdevelopment,370752.75,high,2024-09-17
San Isidro,calle Toledo s/n,3,es,flat,true,2,true,Getafe,,true,544011.0,3006.0,102184346,flat,Madrid,4,181.0,newdevelopment,370752.75,high,2024-09-17
Centro,barrio Chueca-Justicia,1,es,flat,true,0,false,Madrid,Chueca-Justicia,false,245000.0,5000.0,102184597,flat,Madrid,1,49.0,good,769398.6464032421,low,2024-09-17
Centro,Calle de la Cava Baja,1,es,flat,true,1,true,Madrid,Palacio,false,375000.0,5682.0,102191997,flat,Madrid,1,66.0,good,769398.6464032421,low,2024-09-17
Centro,"Fuenlabrada, 40",1,es,flat,true,,true,Leganés,Casco Antiguo,true,249800.0,4804.0,102196420,duplex,Madrid,2,52.0,newdevelopment,769398.6464032421,low,2024-09-17
Rozas Centro,ronda de la Plazuela s/n,2,es,flat,true,3,true,Las Rozas de Madrid,Casco Antiguo,true,480000.0,5275.0,102196787,flat,Madrid,2,91.0,newdevelopment,405425.53125,high,2024-09-17
Urbanizaciones,avenida de montealina,8,es,chalet,,,,Pozuelo de Alarcón,Montealina,false,6500000.0,9286.0,102208656,chalet,Madrid,6,700.0,good,2186191.1764705884,high,2024-09-17
Parque Inlasa,"Humanes, 51",1,es,flat,true,0,true,Parla,,false,75000.0,1415.0,102225633,flat,Madrid,2,53.0,renew,103329.66666666667,low,2024-09-17
Fuencarral,barrio Mirasierra,4,es,flat,true,6,true,Madrid,Mirasierra,false,2075000.0,7306.0,102233469,penthouse,Madrid,4,284.0,good,1052016.2767857143,high,2024-09-17
Fuencarral,barrio Mirasierra,4,es,flat,true,0,true,Madrid,Mirasierra,false,1489000.0,7675.0,102233639,duplex,Madrid,4,194.0,good,1052016.2767857143,high,2024-09-17
Carabanchel,calle Fernando Díaz de Mendoza,1,es,flat,true,2,false,Madrid,Comillas,false,297000.0,2883.0,102243523,flat,Madrid,4,103.0,good,277698.3312883436,medium,2024-09-17
Barrio de Salamanca,barrio Lista,2,es,flat,true,6,true,Madrid,Lista,false,849000.0,10229.0,102243895,flat,Madrid,2,83.0,good,1569158.038243626,low,2024-09-17
Fuencarral,barrio Peñagrande,4,es,chalet,,,,Madrid,Peñagrande,false,975000.0,2014.0,102244067,chalet,Madrid,7,484.0,good,1052016.2767857143,medium,2024-09-17
Fuencarral,"calle Ginzo de Limia, 11",2,es,flat,true,1,true,Madrid,Pilar,false,420000.0,3717.0,102254494,flat,Madrid,3,113.0,good,1052016.2767857143,low,2024-09-17
Centro,calle de San Bernardo,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,839000.0,7627.0,102262815,flat,Madrid,3,110.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,calle de Méjico,1,es,flat,true,4,true,Madrid,Guindalera,false,365000.0,7604.0,102266477,penthouse,Madrid,1,48.0,good,1569158.038243626,low,2024-09-17
Retiro,calle de Luis Peidró,2,es,flat,true,8,true,Madrid,Adelfas,false,566000.0,4678.0,102306697,penthouse,Madrid,2,121.0,good,1033324.8743718592,low,2024-09-17
Casco Urbano,calle del Mesón,1,es,flat,true,0,true,Paracuellos de Jarama,,false,170000.0,4048.0,102319181,flat,Madrid,1,42.0,good,341142.85714285716,low,2024-09-17
Centro,"calle Reina, 31",3,es,flat,true,1,true,Madrid,Chueca-Justicia,false,2350000.0,9004.0,102337728,flat,Madrid,4,261.0,good,769398.6464032421,high,2024-09-17
Centro,barrio Huertas-Cortes,2,es,flat,true,6,true,Madrid,Huertas-Cortes,false,1870000.0,14960.0,102341211,flat,Madrid,4,125.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,2,es,flat,true,7,true,Madrid,Goya,false,1280000.0,10579.0,102389393,flat,Madrid,3,121.0,good,1569158.038243626,low,2024-09-17
Zona Estación,Eustaquio Soler,4,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,false,825000.0,4024.0,102393678,chalet,Madrid,6,205.0,good,1193608.04,low,2024-09-17
Centro,plaza Posada de San Antonio,3,es,flat,true,3,true,Leganés,Casco Antiguo,false,406000.0,2307.0,102401268,penthouse,Madrid,4,176.0,good,769398.6464032421,low,2024-09-17
Centro,calle Mayor,1,es,flat,true,1,true,Madrid,Sol,false,745000.0,5644.0,102404976,flat,Madrid,3,132.0,good,769398.6464032421,medium,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,6,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,6800000.0,8303.0,102404978,chalet,Madrid,8,819.0,renew,1239664.2406015038,high,2024-09-17
Barrio de Salamanca,barrio Lista,4,es,flat,true,7,true,Madrid,Lista,false,1500000.0,9375.0,102409360,flat,Madrid,3,160.0,good,1569158.038243626,medium,2024-09-17
Las Lomas,VALLE DE TORMES,7,es,chalet,,,,Boadilla del Monte,,false,1750000.0,2273.0,102419618,chalet,Madrid,5,770.0,good,2252090.909090909,low,2024-09-17
Chamberí,"paseo del General Martínez Campos, 39",3,es,flat,false,1,true,Madrid,Almagro,false,1580000.0,6320.0,102440292,flat,Madrid,4,250.0,renew,1240040.1756756757,high,2024-09-17
Chamartín,calle del Doctor Fleming,2,es,flat,true,1,false,Madrid,Bernabéu-Hispanoamérica,false,790000.0,5524.0,102443886,flat,Madrid,2,143.0,good,1658541.416,low,2024-09-17
Fuencarral,calle del Cerro del Castañar,6,es,chalet,,,,Madrid,Mirasierra,false,1950000.0,4305.0,102449248,chalet,Madrid,5,453.0,good,1052016.2767857143,high,2024-09-17
Barrio de Salamanca,calle de Serrano,4,es,flat,true,1,true,Madrid,Castellana,false,1400000.0,11200.0,102455413,flat,Madrid,3,125.0,good,1569158.038243626,low,2024-09-17
Centro,"calle Honda, 21",2,es,flat,true,1,true,Fuenlabrada,,true,241500.0,2516.0,102458940,flat,Madrid,3,96.0,newdevelopment,769398.6464032421,low,2024-09-17
Centro,"calle Honda, 21",2,es,flat,true,1,true,Fuenlabrada,,true,247000.0,2225.0,102458944,flat,Madrid,3,111.0,newdevelopment,769398.6464032421,low,2024-09-17
Centro,calle de la Cava Alta,3,es,flat,true,1,false,Madrid,Palacio,false,956000.0,6373.0,102459242,flat,Madrid,3,150.0,good,769398.6464032421,high,2024-09-17
Chamberí,barrio Nuevos Ministerios-Ríos Rosas,3,es,flat,true,3,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,900000.0,4018.0,102471083,flat,Madrid,4,224.0,renew,1240040.1756756757,low,2024-09-17
Centro,calle Mayor,2,es,flat,true,3,true,Madrid,Palacio,false,875000.0,6034.0,102482322,flat,Madrid,4,145.0,good,769398.6464032421,high,2024-09-17
Centro,barrio Huertas-Cortes,3,es,flat,true,2,true,Madrid,Huertas-Cortes,false,859000.0,6459.0,102498200,flat,Madrid,3,133.0,good,769398.6464032421,high,2024-09-17
,Moraleja de Enmedio,4,es,chalet,,,,Moraleja de Enmedio,,false,494000.0,1796.0,102500462,chalet,Madrid,4,275.0,good,,medium,2024-09-17
